0,0,0,4
1,4,0,0
2,0,4,0
3,4,4,4
4,8,0,8
5,8,4,8
6,4,8,8
7,8,8,8
8,12,8,4
9,12,8,12
10,8,12,12
11,16,8,16
12,16,12,8
13,16,12,16
14,20,12,12
15,20,12,20
16,20,16,12
17,20,16,20
18,24,16,16
19,24,16,24
20,24,20,16
21,24,20,24
22,28,20,20
23,28,20,28
24,28,24,20
25,28,24,28
26,32,24,24
27,32,24,32
28,32,28,24
29,32,28,32
30,36,28,28
31,32,32,28
32,32,32,36
33,36,32,36
34,40,32,32
35,36,36,32
36,36,36,40
37,40,36,40
38,44,36,36
39,40,40,36
40,40,40,44
41,44,40,44
42,48,40,40
43,48,40,48
44,44,44,48
45,40,48,44
46,44,48,44
47,52,44,52
48,48,48,52
49,44,52,48
50,48,52,48
51,56,48,56
52,52,52,56
53,48,56,52
54,52,56,52
55,52,56,60
56,56,56,60
57,52,60,56
58,56,60,56
59,56,60,64
60,60,60,64
61,56,64,60
62,64,60,68
63,60,64,68
64,64,64,68
65,68,64,64
66,68,64,72
67,68,68,60
68,68,68,68
69,72,68,68
70,72,68,76
71,72,72,64
72,72,72,72
73,76,72,72
74,76,72,80
75,76,76,68
76,76,76,76
77,76,76,84
78,80,76,84
79,80,80,72
80,80,80,80
81,80,80,88
82,80,84,76
83,88,80,84
84,84,84,84
85,84,84,92
86,84,88,80
87,92,84,88
88,88,88,88
89,88,88,96
90,88,92,84
91,96,88,92
92,92,92,92
93,92,92,100
94,92,96,88
95,92,96,96
96,96,96,96
97,92,100,92
98,96,100,92
99,96,100,100
100,100,100,100
101,96,104,96
102,96,104,104
103,100,104,104
104,104,104,100
105,108,104,100
106,100,108,108
107,104,108,108
108,108,108,104
109,104,112,104
110,112,108,112
111,108,112,112
112,112,112,108
113,108,116,108
114,108,116,116
115,112,116,116
116,116,116,112
117,112,120,112
118,112,120,120
119,124,116,116
120,120,120,116
121,120,120,124
122,116,124,124
123,128,120,120
124,124,124,120
125,124,124,128
126,120,128,128
127,132,124,124
128,128,128,124
129,128,128,132
130,124,132,132
131,136,128,128
132,136,128,136
133,132,132,136
134,136,132,132
135,132,136,132
136,140,132,140
137,136,136,140
138,140,136,136
139,136,140,136
140,144,136,144
141,140,140,144
142,144,140,140
143,140,144,140
144,140,144,148
145,144,144,148
146,148,144,144
147,144,148,144
148,144,148,152
149,148,148,152
150,152,148,148
151,152,148,156
152,148,152,156
153,152,152,152
154,148,156,152
155,156,152,160
156,156,156,148
157,156,156,156
158,152,160,156
159,160,156,164
160,160,160,152
161,160,160,160
162,156,164,160
163,164,160,168
164,164,164,156
165,164,164,164
166,164,164,172
167,168,164,172
168,168,168,160
169,168,168,168
170,168,168,176
171,168,172,164
172,176,168,172
173,172,172,172
174,172,172,180
175,172,176,168
176,180,172,176
177,176,176,176
178,176,176,184
179,176,180,172
180,184,176,180
181,180,180,180
182,180,180,188
183,180,184,176
184,180,184,184
185,184,184,184
186,188,184,180
187,184,188,180
188,184,188,188
189,188,188,184
190,192,188,184
191,192,188,192
192,188,192,192
193,192,192,188
194,188,196,188
195,196,192,196
196,192,196,196
197,196,196,192
198,192,200,192
199,192,200,200
200,196,200,200
201,200,200,196
202,196,204,196
203,196,204,204
204,208,200,200
205,204,204,200
206,204,204,208
207,200,208,208
208,212,204,204
209,208,208,204
210,208,208,212
211,204,212,212
212,216,208,208
213,212,212,208
214,212,212,216
215,208,216,216
216,220,212,212
217,220,212,220
218,216,216,220
219,220,216,216
220,224,216,216
221,224,216,224
222,220,220,224
223,224,220,220
224,220,224,220
225,228,220,228
226,224,224,228
227,228,224,224
228,224,228,224
229,224,228,232
230,228,228,232
231,232,228,228
232,228,232,228
233,228,232,236
234,232,232,236
235,236,232,232
236,236,232,240
237,232,236,240
238,236,236,236
239,232,240,236
240,240,236,244
241,240,240,232
242,240,240,240
243,236,244,240
244,244,240,248
245,244,244,236
246,244,244,244
247,240,248,244
248,248,244,252
249,248,248,240
250,248,248,248
251,244,252,248
252,248,252,244
253,252,252,244
254,252,252,252
