0,244,240,232
1,196,68,72
2,48,132,92
3,240,232,72
4,52,48,116
5,188,48,108
6,40,116,196
7,24,20,12
8,244,240,232
9,196,68,72
10,48,132,92
11,240,232,72
12,52,48,116
13,188,48,108
14,40,116,196
